"REF_DATE","GEO","DGUID","Household type including census family structure (11)","Household size (7)","Number of earners in household (6)","Ages of household members (18)","Household total income groups (22)","Year (2)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2015","","0","units","0","","7.1.1.1.1.15.2","3845","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2020","","0","units","0","","7.1.1.1.1.16.1","3935","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2015","","0","units","0","","7.1.1.1.1.16.2","3295","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2020","","0","units","0","","7.1.1.1.1.17.1","20925","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2015","","0","units","0","","7.1.1.1.1.17.2","16565","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2020","","0","units","0","","7.1.1.1.1.18.1","7575","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2015","","0","units","0","","7.1.1.1.1.18.2","6295","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2020","","0","units","0","","7.1.1.1.1.19.1","5010","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2015","","0","units","0","","7.1.1.1.1.19.2","4060","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2020","","0","units","0","","7.1.1.1.1.20.1","5095","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2015","","0","units","0","","7.1.1.1.1.20.2","3875","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2020","","0","units","0","","7.1.1.1.1.21.1","3250","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2015","","0","units","0","","7.1.1.1.1.21.2","2330","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2020","","0","units","0","","7.1.1.1.1.22.1","73500","","","","0"
"2021","Prince Edward Island","2021A000211","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2015","","0","units","0","","7.1.1.1.1.22.2","66000","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2020","","0","units","0","","10.1.1.1.1.1.1","428225","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2015","","0","units","0","","10.1.1.1.1.1.2","401990","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2020","","0","units","0","","10.1.1.1.1.2.1","4795","","","","0"
